,Date,Open,High,Low,Close,Volume,Currency,month,year,month_name
1004,2015-09-29,506.0,509.75,500.5,503.75,46925,USD,9,2015,September
1005,2015-09-30,503.25,515.5,498.25,512.75,103544,USD,9,2015,September
1006,2015-10-01,512.0,523.75,511.75,518.25,95783,USD,10,2015,October
1007,2015-10-02,517.75,523.0,511.75,513.25,62642,USD,10,2015,October
1008,2015-10-05,512.25,518.0,508.75,515.5,51397,USD,10,2015,October
1009,2015-10-06,514.0,527.0,513.0,526.25,68615,USD,10,2015,October
1010,2015-10-07,525.75,531.5,515.0,516.75,68717,USD,10,2015,October
1011,2015-10-08,516.0,522.0,509.25,511.5,68794,USD,10,2015,October
1012,2015-10-09,511.0,519.5,504.0,509.25,80570,USD,10,2015,October
1013,2015-10-12,507.75,510.5,503.25,506.75,43655,USD,10,2015,October
1014,2015-10-13,506.75,521.75,505.0,519.0,68044,USD,10,2015,October
1015,2015-10-14,518.5,519.75,507.5,508.25,56488,USD,10,2015,October
1016,2015-10-15,507.75,512.75,502.0,502.5,40391,USD,10,2015,October
1017,2015-10-16,502.25,506.0,489.75,492.25,91068,USD,10,2015,October
1018,2015-10-19,491.25,493.5,484.25,485.75,71086,USD,10,2015,October
1019,2015-10-20,486.25,491.75,483.25,491.25,46451,USD,10,2015,October
1020,2015-10-21,491.75,497.5,490.25,494.75,42879,USD,10,2015,October
1021,2015-10-22,494.75,500.75,490.5,490.75,50127,USD,10,2015,October
1022,2015-10-23,490.75,494.0,484.75,490.5,71235,USD,10,2015,October
1023,2015-10-26,493.25,512.0,493.25,509.0,108092,USD,10,2015,October
1024,2015-10-27,510.0,518.0,506.5,509.25,82173,USD,10,2015,October
1025,2015-10-28,507.75,508.75,500.0,506.0,71717,USD,10,2015,October
1026,2015-10-29,506.0,517.5,505.0,515.0,94994,USD,10,2015,October
1027,2015-10-30,515.25,523.5,515.0,522.0,85681,USD,10,2015,October
1028,2015-11-02,520.0,522.75,506.75,508.0,70898,USD,11,2015,November
1029,2015-11-03,507.5,517.0,505.75,516.5,64386,USD,11,2015,November
1030,2015-11-04,516.0,530.75,508.25,526.25,112473,USD,11,2015,November
1031,2015-11-05,524.25,529.0,520.25,526.25,115823,USD,11,2015,November
1032,2015-11-06,524.5,526.0,517.75,523.25,91783,USD,11,2015,November
1033,2015-11-09,520.5,521.25,501.25,501.75,131560,USD,11,2015,November
1034,2015-11-10,502.0,504.0,488.0,490.75,133293,USD,11,2015,November
1035,2015-11-11,491.0,498.0,490.0,494.75,83843,USD,11,2015,November
1036,2015-11-12,495.0,500.5,492.5,498.0,87359,USD,11,2015,November
1037,2015-11-13,496.25,499.75,491.25,495.75,50136,USD,11,2015,November
1038,2015-11-16,494.75,498.0,490.0,494.0,41435,USD,11,2015,November
1039,2015-11-17,493.5,494.0,484.5,487.5,73394,USD,11,2015,November
1040,2015-11-18,487.5,490.25,480.5,483.25,49902,USD,11,2015,November
1041,2015-11-19,483.25,492.75,481.5,490.75,42704,USD,11,2015,November
1042,2015-11-20,489.5,494.75,486.5,488.5,39212,USD,11,2015,November
1043,2015-11-23,485.0,497.25,484.0,495.0,40480,USD,11,2015,November
1044,2015-11-24,494.75,495.0,483.25,484.25,32158,USD,11,2015,November
1045,2015-11-25,484.0,487.5,479.0,479.25,38901,USD,11,2015,November
1046,2015-11-27,479.0,479.5,465.0,465.75,22654,USD,11,2015,November
1047,2015-11-30,460.75,464.75,458.75,460.0,9457,USD,11,2015,November
1048,2015-12-01,460.0,464.0,456.5,456.5,1375,USD,12,2015,December
1049,2015-12-02,458.25,459.0,451.25,452.25,794,USD,12,2015,December
1050,2015-12-03,452.0,469.25,452.0,464.75,419,USD,12,2015,December
1051,2015-12-04,465.0,470.75,465.0,471.25,328,USD,12,2015,December
1052,2015-12-07,474.75,474.75,471.25,470.25,284,USD,12,2015,December
1053,2015-12-08,471.0,471.75,466.5,470.75,134,USD,12,2015,December
1054,2015-12-09,469.75,479.75,469.75,478.0,36,USD,12,2015,December
1055,2015-12-10,478.5,487.75,476.75,484.5,32,USD,12,2015,December
1056,2015-12-11,487.5,491.25,480.0,482.75,46,USD,12,2015,December
1057,2015-12-14,488.0,490.5,488.0,487.75,15,USD,12,2015,December
1058,2015-12-15,491.0,498.0,486.25,494.25,50977,USD,12,2015,December
1059,2015-12-16,493.25,497.0,483.25,483.5,56697,USD,12,2015,December
1060,2015-12-17,482.75,488.25,472.25,484.0,72702,USD,12,2015,December
1061,2015-12-18,486.0,499.0,481.0,486.75,72904,USD,12,2015,December
1062,2015-12-21,486.0,491.0,478.25,479.0,45649,USD,12,2015,December
1063,2015-12-22,480.0,482.75,471.25,471.75,45031,USD,12,2015,December
1064,2015-12-23,472.5,475.0,468.0,469.5,41185,USD,12,2015,December
1065,2015-12-24,468.5,471.75,467.25,467.5,20910,USD,12,2015,December
1066,2015-12-28,468.0,472.5,466.0,466.5,30601,USD,12,2015,December
1067,2015-12-29,467.5,476.75,467.0,475.75,36636,USD,12,2015,December
1068,2015-12-30,476.5,479.5,469.25,469.75,41223,USD,12,2015,December
1069,2015-12-31,469.75,472.5,468.75,470.0,24123,USD,12,2015,December
1070,2016-01-04,472.75,473.5,456.0,458.25,79124,USD,1,2016,January
1071,2016-01-05,460.25,464.75,458.5,461.25,52297,USD,1,2016,January
1072,2016-01-06,461.25,465.75,456.75,462.75,44780,USD,1,2016,January
1073,2016-01-07,464.0,469.0,456.25,468.5,65716,USD,1,2016,January
1074,2016-01-08,468.25,480.0,467.5,478.5,86311,USD,1,2016,January
1075,2016-01-11,481.25,481.5,466.5,469.0,70055,USD,1,2016,January
1076,2016-01-12,470.25,483.25,462.5,481.25,111042,USD,1,2016,January
1077,2016-01-13,480.5,484.25,476.5,478.0,63921,USD,1,2016,January
1078,2016-01-14,478.0,478.0,468.0,468.75,61410,USD,1,2016,January
1079,2016-01-15,468.75,474.5,465.0,473.75,51486,USD,1,2016,January
1080,2016-01-17,473.38,473.38,473.38,473.38,0,USD,1,2016,January
1081,2016-01-19,475.0,479.0,470.5,474.5,53537,USD,1,2016,January
1082,2016-01-20,473.0,475.5,467.25,471.5,57335,USD,1,2016,January
1083,2016-01-21,473.0,480.0,470.5,475.0,66429,USD,1,2016,January
1084,2016-01-22,475.5,480.0,472.5,475.5,48741,USD,1,2016,January
1085,2016-01-25,476.0,484.0,476.0,481.5,69027,USD,1,2016,January
1086,2016-01-26,481.5,488.5,478.0,484.75,70110,USD,1,2016,January
1087,2016-01-27,484.75,485.75,473.5,476.5,76816,USD,1,2016,January
1088,2016-01-28,477.0,477.0,470.5,472.25,54662,USD,1,2016,January
1089,2016-01-29,472.25,479.75,470.75,479.25,63054,USD,1,2016,January
1090,2016-02-01,476.25,477.0,471.25,475.25,54739,USD,2,2016,February
1091,2016-02-02,475.75,483.0,473.25,475.25,81869,USD,2,2016,February
1092,2016-02-03,475.75,480.5,474.5,480.0,75261,USD,2,2016,February
1093,2016-02-04,479.0,482.5,472.5,472.75,82202,USD,2,2016,February
1094,2016-02-05,473.75,474.0,465.5,466.75,124187,USD,2,2016,February
1095,2016-02-08,466.0,468.75,457.5,458.5,106709,USD,2,2016,February
1096,2016-02-09,458.75,460.25,455.0,457.5,93619,USD,2,2016,February
1097,2016-02-10,457.75,462.75,456.5,461.25,98224,USD,2,2016,February
1098,2016-02-11,460.5,465.75,457.75,458.25,105497,USD,2,2016,February
1099,2016-02-12,458.75,462.0,455.0,457.5,69342,USD,2,2016,February
1100,2016-02-16,460.25,465.0,459.75,464.25,78290,USD,2,2016,February
1101,2016-02-17,463.75,470.0,462.5,468.5,69086,USD,2,2016,February
1102,2016-02-18,468.75,468.75,461.75,462.25,84535,USD,2,2016,February
1103,2016-02-19,462.0,464.25,460.0,461.75,53430,USD,2,2016,February
1104,2016-02-22,461.0,463.25,458.0,458.5,50119,USD,2,2016,February
1105,2016-02-23,458.0,459.25,447.5,448.0,54134,USD,2,2016,February
1106,2016-02-24,447.5,448.0,438.0,442.75,41098,USD,2,2016,February
1107,2016-02-25,443.25,446.75,440.5,445.25,22796,USD,2,2016,February
1108,2016-02-26,445.0,447.25,439.5,443.25,24548,USD,2,2016,February
1109,2016-02-29,446.25,448.5,442.75,445.0,2087,USD,2,2016,February
1110,2016-03-01,445.0,446.75,437.75,438.5,1101,USD,3,2016,March
1111,2016-03-02,440.0,443.0,435.25,442.75,1337,USD,3,2016,March
1112,2016-03-03,442.75,456.5,442.5,453.25,1000,USD,3,2016,March
1113,2016-03-04,454.25,458.5,452.25,454.75,330,USD,3,2016,March
1114,2016-03-07,460.0,462.25,459.0,457.75,106,USD,3,2016,March
1115,2016-03-08,454.75,461.25,454.75,461.25,153,USD,3,2016,March
1116,2016-03-09,461.0,463.75,454.75,463.75,145,USD,3,2016,March
1117,2016-03-10,463.25,470.25,463.25,471.5,55,USD,3,2016,March
1118,2016-03-11,472.5,472.75,467.75,469.75,237,USD,3,2016,March
1119,2016-03-14,469.0,473.5,469.0,471.5,45,USD,3,2016,March
1120,2016-03-15,478.5,479.25,473.0,477.25,40065,USD,3,2016,March
1121,2016-03-16,476.75,477.0,469.75,470.75,39822,USD,3,2016,March
1122,2016-03-17,471.5,476.0,460.25,462.5,86914,USD,3,2016,March
1123,2016-03-18,463.0,464.25,457.5,463.0,39643,USD,3,2016,March
1124,2016-03-21,468.75,472.0,463.75,466.5,59600,USD,3,2016,March
1125,2016-03-22,466.5,470.5,463.25,466.75,47966,USD,3,2016,March
1126,2016-03-23,467.5,468.0,462.5,463.0,34997,USD,3,2016,March
1127,2016-03-24,463.5,464.5,458.5,463.0,39232,USD,3,2016,March
1128,2016-03-28,465.75,477.25,463.5,471.0,63256,USD,3,2016,March
1129,2016-03-29,471.0,477.5,470.5,476.75,50203,USD,3,2016,March
1130,2016-03-30,476.0,477.5,463.0,464.0,76784,USD,3,2016,March
1131,2016-03-31,464.0,475.0,455.25,473.5,114421,USD,3,2016,March
1132,2016-04-01,473.25,476.25,466.25,475.75,59592,USD,4,2016,April
1133,2016-04-04,476.0,479.0,470.25,474.75,52802,USD,4,2016,April
1134,2016-04-05,475.0,476.5,470.0,474.0,42643,USD,4,2016,April
1135,2016-04-06,473.0,473.75,461.5,463.0,77657,USD,4,2016,April
1136,2016-04-07,463.0,465.25,456.75,457.0,76550,USD,4,2016,April
1137,2016-04-08,457.5,462.5,456.25,460.25,82236,USD,4,2016,April
1138,2016-04-11,458.0,458.75,446.0,447.25,103496,USD,4,2016,April
1139,2016-04-12,448.0,457.0,446.5,452.5,93141,USD,4,2016,April
1140,2016-04-13,452.5,466.75,450.0,461.5,111478,USD,4,2016,April
1141,2016-04-14,461.5,465.5,454.25,459.75,90505,USD,4,2016,April
1142,2016-04-15,459.25,462.25,454.75,459.75,72123,USD,4,2016,April
1143,2016-04-18,461.75,477.0,460.5,472.75,100740,USD,4,2016,April
1144,2016-04-19,473.0,487.75,471.0,486.25,79828,USD,4,2016,April
1145,2016-04-20,485.5,504.75,484.75,504.25,59456,USD,4,2016,April
1146,2016-04-21,503.0,510.75,490.75,495.75,62582,USD,4,2016,April
1147,2016-04-22,494.0,494.0,465.25,467.0,69802,USD,4,2016,April
1148,2016-04-25,466.75,478.75,462.0,471.25,25575,USD,4,2016,April
1149,2016-04-26,471.0,480.5,467.0,479.75,18275,USD,4,2016,April
1150,2016-04-27,478.0,482.0,471.5,474.25,20360,USD,4,2016,April
1151,2016-04-28,474.75,486.75,472.0,475.5,15480,USD,4,2016,April
1152,2016-04-29,472.25,480.5,470.5,478.0,5031,USD,4,2016,April
1153,2016-05-02,476.0,479.0,471.75,477.0,1837,USD,5,2016,May
1154,2016-05-03,480.0,482.5,458.25,459.75,751,USD,5,2016,May
1155,2016-05-04,460.75,465.75,460.0,460.5,343,USD,5,2016,May
1156,2016-05-05,460.0,462.25,452.75,453.0,329,USD,5,2016,May
1157,2016-05-06,453.5,458.5,453.5,453.25,356,USD,5,2016,May
1158,2016-05-09,454.75,454.75,446.0,447.0,153,USD,5,2016,May
1159,2016-05-10,450.0,458.75,446.75,451.5,25,USD,5,2016,May
1160,2016-05-11,454.0,454.0,452.0,449.5,3,USD,5,2016,May
1161,2016-05-12,452.5,458.25,452.5,458.5,24,USD,5,2016,May
1162,2016-05-13,458.0,466.0,458.0,465.0,13,USD,5,2016,May
1163,2016-05-16,474.0,476.5,467.5,474.75,50581,USD,5,2016,May
1164,2016-05-17,472.75,484.5,472.75,481.75,74128,USD,5,2016,May
1165,2016-05-18,481.25,484.75,477.0,480.0,62478,USD,5,2016,May
1166,2016-05-19,478.5,479.5,462.5,468.75,89560,USD,5,2016,May
1167,2016-05-20,467.75,474.5,464.25,467.75,62463,USD,5,2016,May
1168,2016-05-23,466.0,469.0,461.0,462.0,57510,USD,5,2016,May
1169,2016-05-24,462.25,470.0,457.75,464.0,67393,USD,5,2016,May
1170,2016-05-25,464.0,469.0,463.0,466.0,48818,USD,5,2016,May
1171,2016-05-26,465.75,482.25,465.5,481.25,100179,USD,5,2016,May
1172,2016-05-27,481.25,484.75,478.5,481.5,72037,USD,5,2016,May
1173,2016-05-31,481.0,483.75,463.5,464.5,99987,USD,5,2016,May
1174,2016-06-01,464.5,474.75,463.0,473.75,66398,USD,6,2016,June
1175,2016-06-02,473.5,487.0,472.75,485.5,92411,USD,6,2016,June
1176,2016-06-03,484.25,498.25,482.25,497.25,113652,USD,6,2016,June
1177,2016-06-06,496.0,514.75,496.0,507.5,116771,USD,6,2016,June
1178,2016-06-07,507.0,513.5,500.75,509.0,113852,USD,6,2016,June
1179,2016-06-08,507.25,524.0,506.0,519.5,138771,USD,6,2016,June
1180,2016-06-09,518.75,519.0,506.0,510.25,105867,USD,6,2016,June
1181,2016-06-10,510.25,512.5,494.25,495.0,127494,USD,6,2016,June
1182,2016-06-13,495.5,503.25,490.75,491.25,107395,USD,6,2016,June
1183,2016-06-14,491.5,493.5,481.25,485.0,105522,USD,6,2016,June
1184,2016-06-15,485.0,489.75,477.0,477.5,74692,USD,6,2016,June
1185,2016-06-16,477.5,479.5,471.0,472.5,67811,USD,6,2016,June
1186,2016-06-17,473.75,482.5,472.5,481.25,62549,USD,6,2016,June
1187,2016-06-20,480.5,480.75,472.25,473.0,58397,USD,6,2016,June
1188,2016-06-21,473.0,476.5,457.25,458.5,65922,USD,6,2016,June
1189,2016-06-22,460.0,465.25,458.25,458.75,49107,USD,6,2016,June
1190,2016-06-23,458.25,461.5,453.25,454.25,42623,USD,6,2016,June
1191,2016-06-24,454.5,456.0,441.75,454.75,44990,USD,6,2016,June
1192,2016-06-27,454.75,460.0,446.0,446.75,20891,USD,6,2016,June
1193,2016-06-28,446.25,454.75,442.75,443.75,20654,USD,6,2016,June
1194,2016-06-29,443.75,447.25,428.5,429.5,16274,USD,6,2016,June
1195,2016-06-30,429.75,438.75,423.0,431.25,2435,USD,6,2016,June
1196,2016-07-01,430.25,431.0,414.25,416.25,735,USD,7,2016,July
1197,2016-07-05,416.25,418.25,405.0,419.5,308,USD,7,2016,July
1198,2016-07-06,415.25,418.75,408.0,415.75,355,USD,7,2016,July
1199,2016-07-07,417.25,422.0,410.75,412.0,169,USD,7,2016,July
1200,2016-07-08,421.0,424.0,421.0,420.75,84,USD,7,2016,July
1201,2016-07-11,423.5,423.75,416.25,416.25,118,USD,7,2016,July
1202,2016-07-12,416.25,417.25,415.5,424.0,56,USD,7,2016,July
1203,2016-07-13,430.0,434.0,427.0,426.25,56,USD,7,2016,July
1204,2016-07-14,431.25,431.25,431.25,421.75,45,USD,7,2016,July
1205,2016-07-15,434.0,439.75,424.0,424.75,76867,USD,7,2016,July
1206,2016-07-18,425.0,431.75,420.25,429.5,62265,USD,7,2016,July
1207,2016-07-19,427.75,428.25,416.25,418.0,53844,USD,7,2016,July
1208,2016-07-20,419.25,423.75,406.5,413.0,78390,USD,7,2016,July
1209,2016-07-21,414.0,419.75,408.75,417.75,67833,USD,7,2016,July
1210,2016-07-22,417.25,427.0,407.0,425.25,82418,USD,7,2016,July
1211,2016-07-25,425.75,435.25,421.0,429.0,89270,USD,7,2016,July
1212,2016-07-26,427.5,429.25,414.0,415.0,64182,USD,7,2016,July
1213,2016-07-27,416.75,421.0,414.0,414.75,46739,USD,7,2016,July
1214,2016-07-28,414.5,420.0,408.25,410.25,56838,USD,7,2016,July
1215,2016-07-29,411.5,412.75,403.5,407.75,61173,USD,7,2016,July
1216,2016-08-01,407.75,415.5,404.75,406.0,68357,USD,8,2016,August
1217,2016-08-02,406.0,410.5,399.25,401.25,60901,USD,8,2016,August
1218,2016-08-03,402.0,415.0,401.0,410.25,66098,USD,8,2016,August
1219,2016-08-04,410.5,416.0,402.5,403.25,54088,USD,8,2016,August
1220,2016-08-05,403.25,418.5,403.0,416.0,114185,USD,8,2016,August
1221,2016-08-08,418.5,423.5,411.5,417.0,129025,USD,8,2016,August
1222,2016-08-09,415.0,419.25,411.5,417.0,88193,USD,8,2016,August
1223,2016-08-10,416.5,427.5,414.5,421.75,90634,USD,8,2016,August
1224,2016-08-11,420.0,424.0,413.5,416.25,98818,USD,8,2016,August
1225,2016-08-12,416.0,423.25,406.0,422.5,79674,USD,8,2016,August
1226,2016-08-15,421.25,430.0,417.25,422.0,82009,USD,8,2016,August
1227,2016-08-16,420.0,428.0,414.5,423.5,69172,USD,8,2016,August
1228,2016-08-17,423.0,428.5,419.5,426.0,44740,USD,8,2016,August
1229,2016-08-18,424.5,428.0,420.0,427.0,38516,USD,8,2016,August
1230,2016-08-19,426.25,432.5,422.5,427.0,38691,USD,8,2016,August
1231,2016-08-22,427.0,429.25,414.0,415.25,39066,USD,8,2016,August
1232,2016-08-23,415.0,415.0,406.75,407.75,38969,USD,8,2016,August
1233,2016-08-24,407.75,409.25,402.5,404.0,25597,USD,8,2016,August
1234,2016-08-25,404.5,407.75,400.75,401.25,17860,USD,8,2016,August
1235,2016-08-26,401.25,402.25,381.0,383.5,35451,USD,8,2016,August
1236,2016-08-29,383.5,384.0,369.5,370.5,29038,USD,8,2016,August
1237,2016-08-30,370.0,374.25,361.5,363.25,27620,USD,8,2016,August
1238,2016-08-31,363.5,367.0,359.5,361.0,2335,USD,8,2016,August
1239,2016-09-01,363.0,369.0,362.5,368.25,712,USD,9,2016,September
1240,2016-09-02,368.25,374.5,367.25,373.25,245,USD,9,2016,September
1241,2016-09-06,371.0,376.5,369.75,371.0,55,USD,9,2016,September
1242,2016-09-07,371.75,376.75,371.75,375.25,64,USD,9,2016,September
1243,2016-09-08,375.5,375.5,373.0,377.0,18,USD,9,2016,September
1244,2016-09-09,376.75,376.75,373.5,376.0,36,USD,9,2016,September
1245,2016-09-12,382.0,384.5,381.5,383.25,29,USD,9,2016,September
1246,2016-09-13,383.0,383.5,379.25,374.75,6,USD,9,2016,September
1247,2016-09-14,400.75,404.25,395.25,376.75,1,USD,9,2016,September
1248,2016-09-15,401.0,406.75,398.0,399.5,42993,USD,9,2016,September
1249,2016-09-16,398.0,404.75,393.75,403.25,49762,USD,9,2016,September
1250,2016-09-19,404.0,409.0,399.75,404.0,45558,USD,9,2016,September
1251,2016-09-20,402.25,410.0,401.5,406.0,43011,USD,9,2016,September
1252,2016-09-21,405.0,409.0,402.25,407.75,37396,USD,9,2016,September
1253,2016-09-22,405.25,411.75,404.25,405.5,41465,USD,9,2016,September
1254,2016-09-23,403.75,409.5,401.25,404.75,44340,USD,9,2016,September
1255,2016-09-26,401.75,407.0,395.25,396.0,55425,USD,9,2016,September
1256,2016-09-27,397.25,405.0,394.0,404.0,60932,USD,9,2016,September
1257,2016-09-28,404.5,407.25,401.75,403.25,40835,USD,9,2016,September
1258,2016-09-29,401.75,406.75,397.75,399.0,47733,USD,9,2016,September
1259,2016-09-30,398.5,403.75,390.0,402.0,90561,USD,9,2016,September
1260,2016-10-03,399.75,401.75,391.5,395.5,73010,USD,10,2016,October
1261,2016-10-04,396.5,398.25,392.5,395.5,41951,USD,10,2016,October
1262,2016-10-05,395.0,408.5,392.0,405.0,82177,USD,10,2016,October
1263,2016-10-06,407.0,409.5,393.5,395.75,82996,USD,10,2016,October
1264,2016-10-07,397.75,401.0,394.25,394.75,61770,USD,10,2016,October
1265,2016-10-10,396.0,405.25,395.75,403.75,67155,USD,10,2016,October
1266,2016-10-11,402.75,408.75,401.25,407.25,69906,USD,10,2016,October
1267,2016-10-12,405.25,414.0,396.0,396.75,96067,USD,10,2016,October
1268,2016-10-13,396.5,417.0,396.5,416.0,108555,USD,10,2016,October
1269,2016-10-14,415.25,428.25,414.75,421.0,105412,USD,10,2016,October
1270,2016-10-17,418.25,425.75,416.0,423.75,68644,USD,10,2016,October
1271,2016-10-18,425.0,425.5,418.25,420.0,60252,USD,10,2016,October
1272,2016-10-19,420.5,422.25,413.0,420.25,61517,USD,10,2016,October
1273,2016-10-20,419.5,422.75,415.25,417.0,49984,USD,10,2016,October
1274,2016-10-21,417.0,418.5,413.25,414.5,38986,USD,10,2016,October
1275,2016-10-24,414.25,416.75,400.75,402.5,82892,USD,10,2016,October
1276,2016-10-25,403.75,406.75,398.75,404.25,61130,USD,10,2016,October
1277,2016-10-26,404.0,414.0,402.75,411.5,71491,USD,10,2016,October
1278,2016-10-27,411.5,418.75,411.25,414.5,62056,USD,10,2016,October
1279,2016-10-28,416.25,417.5,407.25,408.5,45840,USD,10,2016,October
1280,2016-10-31,411.5,417.0,408.75,416.25,69456,USD,10,2016,October
1281,2016-11-01,416.25,418.25,410.75,414.25,76666,USD,11,2016,November
1282,2016-11-02,414.5,420.25,412.0,417.75,77145,USD,11,2016,November
1283,2016-11-03,417.5,420.0,409.0,412.0,70194,USD,11,2016,November
1284,2016-11-04,414.0,415.25,410.25,414.25,46124,USD,11,2016,November
1285,2016-11-07,414.25,415.75,406.5,410.0,79192,USD,11,2016,November
1286,2016-11-08,410.5,419.75,408.25,415.25,132281,USD,11,2016,November
1287,2016-11-09,416.5,417.75,403.75,406.75,131826,USD,11,2016,November
1288,2016-11-10,409.5,414.25,402.0,404.75,105341,USD,11,2016,November
1289,2016-11-11,404.25,407.5,401.0,403.0,82170,USD,11,2016,November
1290,2016-11-14,402.75,403.75,392.5,394.0,80273,USD,11,2016,November
1291,2016-11-15,394.0,402.0,392.75,399.0,73260,USD,11,2016,November
1292,2016-11-16,399.25,401.0,396.75,397.0,70180,USD,11,2016,November
1293,2016-11-17,397.75,406.0,396.5,403.0,60284,USD,11,2016,November
1294,2016-11-18,403.0,410.0,400.25,408.0,53488,USD,11,2016,November
1295,2016-11-21,409.0,412.0,404.5,410.25,57584,USD,11,2016,November
1296,2016-11-22,410.0,412.25,405.0,407.25,56798,USD,11,2016,November
1297,2016-11-23,407.0,407.25,396.25,401.5,64716,USD,11,2016,November
1298,2016-11-25,401.75,403.75,394.5,395.75,46044,USD,11,2016,November
1299,2016-11-28,396.25,397.0,388.75,389.5,57169,USD,11,2016,November
1300,2016-11-29,389.0,389.0,382.75,384.0,40687,USD,11,2016,November
1301,2016-11-30,384.25,391.5,380.0,380.5,4932,USD,11,2016,November
1302,2016-12-01,376.5,379.75,369.5,371.5,1549,USD,12,2016,December
1303,2016-12-02,373.0,387.5,371.5,387.5,724,USD,12,2016,December
1304,2016-12-05,389.75,394.0,389.25,389.25,379,USD,12,2016,December
1305,2016-12-06,393.0,393.0,388.25,389.5,95,USD,12,2016,December
1306,2016-12-07,389.0,389.0,385.0,386.25,257,USD,12,2016,December
1307,2016-12-08,396.5,396.5,389.75,390.75,34,USD,12,2016,December
1308,2016-12-09,395.5,395.5,395.5,400.25,10,USD,12,2016,December
1309,2016-12-12,397.75,397.75,397.5,401.25,25,USD,12,2016,December
1310,2016-12-13,400.5,404.0,400.5,398.0,34,USD,12,2016,December
1311,2016-12-14,397.25,397.25,397.25,391.5,15,USD,12,2016,December
1312,2016-12-15,418.0,418.25,408.5,409.25,61058,USD,12,2016,December
1313,2016-12-16,407.75,411.0,404.5,409.25,47320,USD,12,2016,December
1314,2016-12-19,412.25,413.0,403.0,405.0,52115,USD,12,2016,December
1315,2016-12-20,406.0,407.75,400.25,403.25,35449,USD,12,2016,December
1316,2016-12-21,402.5,404.5,399.0,399.5,32138,USD,12,2016,December
1317,2016-12-22,399.25,400.5,396.5,397.0,37047,USD,12,2016,December
1318,2016-12-23,397.0,398.25,392.75,393.5,31852,USD,12,2016,December
1319,2016-12-27,394.5,411.0,394.5,409.5,67774,USD,12,2016,December
1320,2016-12-28,409.75,410.0,400.25,401.5,43964,USD,12,2016,December
1321,2016-12-29,402.5,406.75,402.5,404.75,29865,USD,12,2016,December
1322,2016-12-30,404.75,409.25,403.5,408.0,33934,USD,12,2016,December
1323,2017-01-03,408.75,414.0,405.75,406.5,65585,USD,1,2017,January
1324,2017-01-04,406.5,419.0,404.75,418.5,59201,USD,1,2017,January
1325,2017-01-05,418.75,427.0,416.25,426.25,86772,USD,1,2017,January
1326,2017-01-06,425.75,428.0,421.75,423.25,64726,USD,1,2017,January
1327,2017-01-09,424.75,428.25,421.0,427.25,69623,USD,1,2017,January
1328,2017-01-10,426.75,427.25,423.5,426.75,64135,USD,1,2017,January
1329,2017-01-11,426.25,426.25,412.0,418.75,109829,USD,1,2017,January
1330,2017-01-12,419.0,430.0,414.5,426.25,133095,USD,1,2017,January
1331,2017-01-13,426.25,426.75,419.25,426.0,72435,USD,1,2017,January
1332,2017-01-17,426.5,437.5,423.75,433.5,107763,USD,1,2017,January
1333,2017-01-18,433.25,434.5,428.25,431.0,67785,USD,1,2017,January
1334,2017-01-19,430.5,430.75,422.75,423.5,64375,USD,1,2017,January
1335,2017-01-20,423.5,428.75,421.5,428.25,56203,USD,1,2017,January
1336,2017-01-23,429.0,433.75,427.5,433.25,51610,USD,1,2017,January
1337,2017-01-24,433.0,434.75,426.0,426.75,57334,USD,1,2017,January
1338,2017-01-25,425.75,428.75,423.0,424.5,46225,USD,1,2017,January
1339,2017-01-26,425.25,430.5,421.75,427.0,59387,USD,1,2017,January
1340,2017-01-27,426.5,427.5,419.25,420.5,64696,USD,1,2017,January
1341,2017-01-30,417.5,419.25,412.75,414.0,59660,USD,1,2017,January
1342,2017-01-31,414.0,421.25,413.0,420.75,60231,USD,1,2017,January
1343,2017-02-01,421.0,434.5,417.0,433.75,102491,USD,2,2017,February
1344,2017-02-02,432.75,437.75,429.75,434.5,73989,USD,2,2017,February
1345,2017-02-03,434.5,435.75,429.25,430.25,58722,USD,2,2017,February
1346,2017-02-06,429.0,432.25,422.25,422.5,61389,USD,2,2017,February
1347,2017-02-07,422.5,431.0,419.75,430.75,106310,USD,2,2017,February
1348,2017-02-08,430.5,433.25,427.5,432.5,93300,USD,2,2017,February
1349,2017-02-09,430.5,444.0,429.5,443.5,150249,USD,2,2017,February
1350,2017-02-10,442.5,450.75,441.0,449.0,126174,USD,2,2017,February
1351,2017-02-13,447.75,456.0,444.25,452.25,119108,USD,2,2017,February
1352,2017-02-14,450.5,452.0,446.25,449.5,63197,USD,2,2017,February
1353,2017-02-15,449.0,455.5,446.25,454.75,53895,USD,2,2017,February
1354,2017-02-16,453.5,464.25,445.25,447.75,91910,USD,2,2017,February
1355,2017-02-17,445.5,447.5,440.25,441.0,66629,USD,2,2017,February
1356,2017-02-21,439.75,440.75,435.0,436.0,55218,USD,2,2017,February
1357,2017-02-22,436.0,443.0,435.25,441.25,49816,USD,2,2017,February
1358,2017-02-23,441.25,444.25,436.25,438.0,34394,USD,2,2017,February
1359,2017-02-24,438.25,438.5,430.0,431.25,52859,USD,2,2017,February
1360,2017-02-27,430.0,431.0,418.25,418.75,38376,USD,2,2017,February
1361,2017-02-28,420.0,435.75,419.5,424.75,7864,USD,2,2017,February
1362,2017-03-01,424.25,435.5,422.75,435.5,1611,USD,3,2017,March
